date,我武生物,博腾股份,溢多利,九强生物,金石亚药,广生堂,美康生物,山河药辅,迈克生物,万孚生物,赛升药业,富祥药业,海顺新材,新光药业,陇神戎发,贝达药业,兴齐眼药,赛托生物,海辰药业,康泰生物,普利制药,同和药业,凯普生物,透景生命,海特生物,艾德生物,天宇股份,九典制药,一品红,中国医药,华润双鹤,人福医药,ST金花,同仁堂,太极集团,天坛生物,中牧股份,复星医药,生物股份,西藏药业,浙江医药,太龙药业,圣济堂,中恒集团,海正药业,恒瑞医药,羚锐制药,安迪苏,中新药业,白云山,亚宝药业,健康元,ST金泰,现代制药,昆药集团,片仔癀,千金药业,天药股份,联环药业,ST康美,华海药业,*ST交昂,天士力,康缘药业,济川药业,*ST中珠,康恩贝,益佰制药,神奇制药,哈药股份,*ST目药,江中药业,莱美药业,安科生物,沪深300能源(一级行业)指数,沪深300价值指数,中证可选消费指数,沪深300地产指数,全指可选,寿仙谷,大理药业,正川股份,方盛制药,康惠制药,莎普爱思,济民制药,奥翔药业,威尔药业,辰欣药业,基蛋生物,九洲药业,司太立,美诺华,普莱柯,珍宝岛,康辰药业,安图生物,灵康药业,卫信康,健友股份,海利生物,诚意药业,步长制药,南卫股份,北陆药业,红日药业,上海凯宝,康芝药业,吉药控股,华仁药业,向日葵,瑞普生物,智飞生物,沃森生物,上证民营企业红利指数,广誉远,*ST辅仁,鲁抗医药,华北制药,海欣股份,通化东宝,仟源医药,常山药业,尔康制药,利德曼,博雅生物,香雪制药,振东制药,佐力药业,福安药业,翰宇药业,舒泰神,金城医药
2019-09-30,19.134244722392715,2.6181447223927137,-2.358455277607283,11.346044722392719,3.7559447223927154,4.951344722392715,-0.36145527760728347,-0.313355277607283,18.894644722392716,12.735744722392713,-2.9405552776072836,9.208144722392719,1.848044722392716,2.4201447223927173,2.7026447223927152,3.2323447223927158,-8.416755277607281,2.5248447223927153,-6.984755277607283,-1.3078552776072847,5.2005447223927135,3.744744722392716,20.962844722392717,5.848744722392717,-2.5660552776072834,23.277944722392714,-0.2995552776072876,8.291844722392717,4.742144722392714,0.253244722392716,-7.0095552776072845,10.573944722392715,-4.359855277607284,-1.463955277607283,13.844644722392717,4.836944722392716,-10.571455277607285,-6.916855277607285,16.93694472239272,-4.670255277607284,-12.104155277607285,0.6753447223927167,-0.7598552776072827,0.11324472239271577,-7.201655277607285,2.717544722392716,3.5482447223927163,3.307344722392715,-1.8689552776072842,-4.277055277607283,-0.5531552776072836,5.712944722392716,8.964644722392716,-2.6551552776072853,-2.5113552776072843,4.058644722392716,-2.479355277607284,1.012544722392716,-0.7742552776072839,13.907244722392717,-0.9222552776072828,-2.463555277607285,-6.539755277607284,0.1690447223927154,-0.806355277607284,-4.107155277607283,4.5483447223927165,-2.3210552776072833,-1.762155277607284,-2.1852552776072853,0.8845447223927175,-1.1225552776072856,3.308744722392714,1.9552447223927167,2.638844722392716,2.900244722392717,1.2597447223927158,4.495144722392716,1.6805447223927157,-6.619455277607284,-0.16835527760728572,11.368144722392717,-0.936755277607284,1.3413447223927162,0.27344472239271456,-2.0465552776072826,5.971644722392717,-0.7635552776072831,0.4097447223927144,0.8884447223927157,13.419344722392717,31.811244722392715,4.832844722392718,7.660244722392719,1.3643447223927156,0.734444722392716,4.917144722392714,17.355044722392716,-1.6001552776072854,9.970344722392719,-6.295355277607283,10.170344722392715,2.878244722392716,5.315944722392714,1.1924447223927177,1.8482447223927152,-0.3773552776072841,-2.1841552776072843,-7.629455277607285,-3.4031552776072846,0.7922447223927156,-8.591055277607285,1.598244722392717,1.342744722392717,2.582744722392715,-0.14685527760728312,-33.717455277607286,-2.4831552776072834,-6.4121552776072885,10.015444722392713,2.835644722392716,2.891244722392715,-7.9939552776072835,16.493544722392716,-0.6778552776072847,-6.927155277607285,-2.2283552776072844,-15.079955277607281,-0.7429552776072839,-6.451455277607284,-4.9966552776072835,12.415744722392715,-0.08325527760728235
2019-10-08,17.72105590466324,11.281455904663236,2.461155904663239,7.7385559046632375,8.47455590466324,-0.26134409533676184,-3.687344095336761,-2.4692440953367587,20.79775590466324,10.877455904663236,-4.245044095336761,7.349455904663239,0.6444559046632391,-2.9655440953367598,0.3759559046632386,-6.9806440953367614,-9.18224409533676,0.9259559046632384,-10.92904409533676,-4.376844095336761,6.951755904663238,1.9099559046632393,20.78555590466324,2.1577559046632384,-3.805244095336761,16.805155904663238,-11.029944095336763,7.492855904663241,-0.26184409533676334,-0.9297440953367611,-8.950444095336762,9.417455904663237,-4.096544095336761,-2.03734409533676,15.24135590466324,3.6176559046632386,-11.361444095336761,-8.94344409533676,12.96755590466324,-1.6139440953367608,-12.21734409533676,3.5541559046632396,-2.33844409533676,-1.3413440953367608,-12.58364409533676,2.4251559046632387,2.4744559046632397,2.2810559046632384,-3.64844409533676,-4.35364409533676,-2.16334409533676,7.973655904663239,2.1972559046632387,-5.9787440953367605,-0.9334440953367595,5.36905590466324,-2.840444095336761,-1.3378440953367605,-4.072244095336761,16.16925590466324,-12.985644095336763,-4.872944095336761,-8.304344095336761,-0.6367440953367598,-2.8116440953367614,-6.22564409533676,7.05255590466324,-3.26984409533676,-1.3856440953367595,-3.612844095336762,-1.90784409533676,-5.035444095336762,-6.991344095336762,-1.6597440953367606,-0.43074409533676083,2.4945559046632404,-0.6127440953367611,6.4557559046632385,-0.44134409533676106,-8.46004409533676,0.536755904663238,11.76755590466324,6.245155904663238,0.25625590466323916,-1.7792440953367619,-1.6032440953367584,3.08495590466324,-1.7986440953367602,-3.359044095336763,-1.4859440953367615,4.144455904663239,27.330255904663243,0.7172559046632395,7.220055904663243,-0.17374409533676105,-1.3425440953367618,10.272755904663239,8.210255904663242,-3.6313440953367615,6.06345590466324,-7.273144095336759,10.878855904663236,-0.0374440953367603,4.176355904663239,0.11255590466324028,-0.9800440953367612,-3.093244095336761,-5.36794409533676,-6.125544095336762,0.05075590466323732,-0.8651440953367605,-9.000744095336762,-7.757844095336761,-3.9305440953367605,0.7927559046632386,-4.675344095336759,-36.38934409533676,-3.9470440953367607,-3.775244095336766,9.725155904663236,-2.005344095336762,0.2793559046632387,-9.89624409533676,17.475055904663236,-2.1763440953367614,-3.0969440953367617,-2.2531440953367605,-24.200144095336757,-3.047144095336761,2.610155904663239,-11.288344095336763,10.226555904663243,-3.5237440953367587
2019-10-09,20.630773180232495,14.640573180232497,3.852873180232497,8.3979731802325,5.709973180232499,0.18377318023249467,-1.8819268197675025,-1.4140268197675008,16.819473180232496,12.427973180232495,-6.062226819767502,3.8594731802324986,-0.5112268197675021,-2.6131268197675013,0.5001731802324969,-8.002426819767503,-8.277926819767503,1.3005731802324974,-8.881126819767502,-2.940326819767503,8.697973180232497,2.6430731802324976,20.770373180232497,1.9312731802324974,-3.8381268197675027,12.308873180232496,0.14767318023248954,5.7706731802325,0.12447318023249565,-1.3983268197675023,-6.931226819767502,10.355773180232497,-3.1048268197675037,-3.216726819767502,14.610373180232498,4.448073180232498,-10.120026819767501,-9.880926819767502,12.8049731802325,-0.9274268197675024,-10.242226819767502,3.576373180232498,-2.7355268197675016,-1.7197268197675029,-11.346326819767501,1.3563731802324994,0.15007318023249766,2.937173180232496,-2.427626819767503,-3.7638268197675013,-1.0043268197675017,6.661873180232499,-0.8018268197675029,-4.928326819767504,0.0907731802324987,6.701973180232498,-3.003326819767503,0.19467318023249724,-3.438426819767502,11.590973180232496,-13.907826819767504,-4.456426819767502,-8.046126819767503,2.2337731802324967,-3.7426268197675028,-8.7863268197675,3.4206731802324994,-3.4607268197675016,-1.1979268197675021,-3.226626819767504,-4.884926819767502,-1.981426819767504,-6.092226819767505,-0.48722681976750226,-0.5770268197675025,2.807573180232499,-1.4715268197675027,8.926773180232498,-1.0614268197675025,-8.386126819767501,-3.1453268197675035,12.732773180232495,8.366773180232498,-1.555626819767502,-2.044426819767504,-2.8454268197675,4.932973180232498,-1.6487268197675018,-2.275826819767504,-1.8195268197675039,3.7413731802324985,25.638773180232498,1.795873180232498,7.8541731802324986,0.02697318023249773,-0.22412681976750282,7.102673180232496,0.33537318023249996,-4.060626819767504,5.112273180232497,-6.3269268197674995,14.467173180232495,1.0878731802324977,3.603473180232496,-0.5972268197675011,-1.3630268197675033,-1.174726819767503,-2.741626819767503,-4.457726819767504,-1.9842268197675037,-2.451926819767503,-8.270226819767501,-5.589826819767501,-3.788226819767501,1.1704731802324968,-5.650326819767502,-33.083526819767506,-3.8671268197675026,-8.223826819767504,9.198873180232496,1.1063731802324972,0.9032731802324965,-11.5267268197675,17.500373180232497,-0.942526819767503,-1.3231268197675026,-2.0151268197675023,-26.614926819767497,-3.6201268197675027,1.494673180232497,-8.747426819767503,11.524373180232498,-6.4850268197675005
2019-10-10,21.191274934017837,13.052774934017837,4.284974934017837,-2.1079250659821627,3.6440749340178384,-1.1271250659821614,-4.860625065982162,-3.0425250659821597,19.912474934017837,19.002774934017836,-8.53522506598216,-1.399925065982161,-2.655825065982161,-5.41952506598216,-1.7521250659821617,-9.650625065982162,-3.129525065982163,-1.369025065982162,-11.72772506598216,5.84757493401784,6.711974934017838,2.2262749340178387,21.42377493401784,0.5460749340178377,-6.112825065982161,15.572974934017838,-0.6018250659821671,2.9055749340178414,3.137474934017837,-4.088025065982162,-9.928525065982162,5.403674934017838,-4.920625065982162,-5.8733250659821605,15.56587493401784,6.290374934017839,-13.230725065982162,-11.336425065982162,11.70817493401784,-0.7246250659821616,-14.51692506598216,1.2753749340178384,-5.628625065982161,-4.6431250659821615,-12.24442506598216,4.19047493401784,-2.7707250659821607,0.9994749340178376,-4.406925065982161,-5.210025065982161,-3.2353250659821606,2.62687493401784,-2.321425065982161,-7.026325065982162,-4.41662506598216,6.758474934017839,-4.077825065982161,-2.0116250659821615,-4.593025065982162,8.69447493401784,-18.247225065982164,-6.147825065982161,-9.97572506598216,2.672674934017838,-6.122825065982162,-9.50162506598216,-0.11252506598215994,-5.355325065982161,-4.82372506598216,-6.376325065982163,-5.647525065982163,-3.553425065982163,-5.271525065982163,-0.8940250659821609,-4.493325065982161,-1.3022250659821593,-4.448525065982162,2.6860749340178396,-3.647125065982162,-11.590425065982162,-5.608225065982163,-0.5570250659821601,2.865374934017838,-4.223025065982162,-1.6818250659821623,-4.447525065982158,5.559474934017839,-6.285925065982161,-4.332525065982164,-1.255625065982163,-3.7311250659821606,19.694874934017836,0.6125749340178399,-0.5178250659821597,-2.3854250659821616,-2.9268250659821615,11.974874934017837,-2.25152506598216,-5.510625065982162,10.36357493401784,-6.547125065982162,15.577974934017835,-1.992125065982161,1.976474934017837,-3.7339250659821595,-1.599825065982162,-3.858425065982162,-6.44172506598216,-6.898125065982163,-5.612625065982163,-4.526525065982161,-15.758625065982159,-3.6717250659821614,-0.14722506598216079,-3.187125065982162,-8.51592506598216,-25.943925065982164,-6.7669250659821625,-19.66072506598217,6.383574934017837,-7.041825065982161,-1.3981250659821627,-12.844125065982158,15.824074934017839,-5.812025065982162,-2.7335250659821626,-4.769125065982162,-23.738125065982157,-5.392225065982162,-6.267625065982161,-12.444025065982164,7.66187493401784,-6.17472506598216
2019-10-11,18.0932952224981,5.581195222498098,4.089595222498098,-3.5740047775019015,-0.6087047775019014,2.8184952224980986,-5.910704777501902,-3.2708047775019,17.251595222498096,17.915095222498095,-7.6065047775019,-0.2913047775018988,-3.3407047775019016,-4.6076047775019005,-1.5207047775019018,-7.429304777501902,-4.900004777501902,-2.4202047775019015,-11.1018047775019,13.4979952224981,11.861195222498097,2.483195222498098,31.650095222498095,2.084295222498098,-6.098604777501901,15.305395222498099,1.8138952224980938,0.6196952224981018,4.052395222498097,-4.926804777501902,-10.201304777501901,7.367895222498099,-5.9394047775019025,-7.1911047775019,15.776495222498097,5.8643952224981,-14.7637047775019,-14.349204777501903,11.1504952224981,-1.916804777501902,-11.382604777501905,1.1699952224980983,-3.3214047775019004,-5.078404777501902,-12.2633047775019,4.305195222498099,-3.227104777501901,-1.0034047775019035,-4.495604777501901,-5.705304777501901,-5.0070047775019,1.4017952224980992,-5.823404777501902,-8.152804777501903,-4.729004777501902,5.567695222498099,-6.1049047775019005,-2.8133047775019024,-5.536804777501901,13.1949952224981,-17.683304777501903,-6.786704777501901,-9.8289047775019,2.4416952224980983,-8.491804777501901,-7.8715047775019,2.8199952224981004,-7.2375047775019015,-4.7765047775019,-6.4531047775019035,-8.5177047775019,-3.794004777501904,-5.371204777501903,-1.9332047775019015,-3.0015047775019017,-0.8603047775019004,-4.113304777501902,3.4629952224980993,-3.704304777501902,-11.222004777501901,-5.108804777501902,-4.515704777501901,6.1441952224981,-2.8701047775019015,-3.8722047775019046,-2.270504777501899,5.205895222498098,-4.047004777501901,-5.717804777501903,-0.2521047775019025,-5.937704777501901,23.5686952224981,3.3182952224980995,0.1701952224981007,-3.155804777501902,-2.311204777501902,11.364095222498097,-6.417704777501899,-7.927504777501903,12.445695222498099,-5.712504777501901,15.121395222498096,-2.713804777501901,1.6877952224980968,-5.346804777501901,-1.1181047775019026,-4.855504777501902,-5.493904777501901,-5.390804777501903,-3.8094047775019018,-5.018404777501902,-14.755404777501901,-4.0420047775019015,2.4947952224980994,-4.003904777501902,-9.747204777501901,-21.397604777501908,-7.292404777501902,-16.5130047775019,7.120295222498097,-7.247504777501901,-0.7667047775019022,-13.3085047775019,16.8889952224981,-4.862804777501902,-3.9111047775019023,-5.643804777501902,-32.50620477750191,-6.052504777501903,-0.792904777501902,-12.421704777501901,4.3517952224981,-3.2347047775019013
2019-10-14,15.140819673917356,3.323519673917355,7.640019673917356,-7.919680326082644,0.8013196739173551,-1.4898803260826432,-4.920080326082643,-4.360780326082643,18.461319673917355,12.44981967391735,-7.160380326082643,1.2568196739173592,-2.031180326082643,-3.582480326082643,-1.2336803260826437,3.4124196739173573,-2.8154803260826444,-5.040080326082643,-13.421180326082643,12.119319673917358,16.241119673917353,3.4236196739173566,32.06831967391736,2.709919673917355,-9.575180326082643,20.199919673917353,4.053419673917353,0.4454196739173586,7.759219673917356,-3.938380326082644,-9.966480326082644,5.3438196739173565,-4.552380326082645,-4.597880326082642,19.226919673917358,4.720219673917357,-19.482980326082643,-13.236380326082642,8.651319673917358,0.16951967391735634,-9.443580326082643,3.3382196739173557,-1.1434803260826427,-3.421380326082643,-10.135180326082642,2.7202196739173576,-1.4932803260826426,-1.4649803260826442,-5.069680326082643,-6.217580326082643,-4.029080326082643,2.519319673917358,-6.1626803260826435,-7.333780326082643,-4.528780326082643,5.789619673917356,-4.195280326082643,-0.6499803260826436,-3.9540803260826434,14.61621967391736,-11.852680326082645,-5.886580326082644,-7.224680326082641,1.750119673917357,-7.027680326082645,-4.694680326082642,0.9513196739173577,-6.109980326082643,-2.693580326082642,-5.874680326082645,-10.363680326082642,-3.5765803260826448,-2.8840803260826453,0.48041967391735707,-3.1300803260826435,-0.2168803260826419,-3.2612803260826437,3.941319673917357,-2.6852803260826437,-10.323080326082643,-0.9932803260826443,-1.0520803260826437,8.953219673917356,-0.11108032608264362,-4.038280326082645,-2.372880326082642,6.449619673917357,-2.3094803260826433,-7.882580326082644,2.229319673917355,-4.408680326082643,26.66241967391735,4.667219673917359,-7.789580326082641,-3.107580326082644,-4.698080326082644,10.584119673917355,-9.805380326082641,-6.832780326082643,12.793519673917356,-8.288080326082643,14.808319673917355,-2.466780326082643,2.1627196739173544,-3.490680326082642,-0.8324803260826439,-3.2041803260826436,-5.573780326082642,-1.2289803260826442,-2.3576803260826447,-2.7141803260826434,-16.171180326082645,-6.999480326082645,6.072419673917356,-2.804580326082643,-8.285880326082642,-11.141280326082647,-7.407480326082644,-7.054280326082644,9.289419673917354,-7.062180326082643,0.4852196739173555,-12.807780326082641,18.55131967391736,-3.4809803260826433,-6.039880326082644,-4.395880326082643,-18.15478032608264,-5.539980326082644,4.056419673917357,-10.680280326082642,-0.9735803260826408,-8.044680326082641
2019-10-15,16.386042070949213,1.993142070949217,8.579242070949213,-13.890757929050785,-3.343957929050785,-1.1817579290507843,-7.148457929050784,-3.8444579290507837,15.732642070949213,10.70264207094921,-8.417157929050784,2.1023420709492187,-3.394857929050784,-5.802257929050785,-5.4761579290507845,3.4232420709492155,-5.346657929050783,-7.743757929050784,-14.779757929050783,12.552342070949216,13.579242070949215,4.224342070949216,24.85714207094922,3.5807420709492153,-10.854957929050784,19.075442070949215,-1.4029579290507879,-1.1450579290507825,-1.1909579290507848,-4.333557929050785,-10.085257929050783,-1.144557929050785,-4.369957929050785,-4.394157929050784,10.957442070949217,4.452842070949216,-15.938557929050777,-14.302657929050783,4.237642070949216,0.2540420709492148,-11.237757929050785,-0.10745792905078477,-4.338957929050784,-5.2612579290507835,-11.558057929050783,6.012642070949217,-1.7696579290507837,-2.2824579290507856,-4.400257929050783,-6.218257929050784,-5.652457929050783,-0.3585579290507823,-10.555157929050784,-9.318257929050786,-6.7722579290507845,8.946142070949218,-8.587957929050784,-3.4671579290507832,-5.0123579290507845,14.484642070949215,-14.492357929050781,-8.602957929050785,-10.077457929050786,1.4024420709492136,-10.642757929050784,4.68244207094922,-1.2175579290507819,-8.881157929050783,-6.832857929050784,-7.433857929050785,-10.603857929050783,-3.6889579290507855,-0.9542579290507862,-2.9665579290507846,-4.551957929050784,-0.5429579290507831,-4.675657929050785,2.370642070949217,-4.434057929050785,-13.981157929050784,-5.8309579290507845,-0.11425792905078391,8.206742070949215,-0.9134579290507843,-4.920257929050786,-3.862257929050782,7.897242070949216,-7.356957929050784,-8.645957929050784,1.9269420709492144,-2.969857929050784,24.489642070949213,5.929942070949217,-4.704057929050782,-3.3230579290507842,-4.387257929050784,11.304642070949214,-8.49865792905078,-7.960757929050784,12.932142070949219,-9.281657929050782,14.780042070949216,-0.6760579290507838,-0.058357929050786406,-6.281757929050783,-1.5031579290507855,-3.445157929050784,-8.689757929050785,-7.759057929050787,-5.1685579290507855,-4.870757929050785,-6.861257929050783,-7.960157929050784,1.8950420709492155,-4.376057929050784,-10.480357929050784,-7.960857929050784,-9.170557929050783,-13.979557929050785,8.115442070949214,-7.006657929050784,-0.06455792905078483,-15.014557929050781,17.29064207094921,-6.805657929050785,-1.1429579290507847,-3.522957929050784,-7.974757929050785,-7.160757929050785,4.7514420709492144,-22.14575792905078,-4.056957929050783,-5.608757929050784
2019-10-16,21.118569491546943,4.822269491546947,6.676069491546943,-12.788330508453058,-5.782030508453058,-1.9747305084530544,-5.4104305084530555,-2.229830508453055,11.740569491546944,15.67646949154694,-9.728030508453056,3.217569491546947,-3.9367305084530555,-7.4763305084530565,-6.880230508453056,4.739469491546945,5.722769491546943,-8.830330508453056,-13.183630508453053,12.250069491546947,8.358169491546946,-0.06733050845305577,33.24016949154694,5.897169491546943,-11.523230508453057,20.96236949154694,-1.6848305084530593,-11.772030508453055,-8.135230508453057,-5.497730508453058,-8.875530508453055,1.032069491546944,-8.312430508453057,-5.3491305084530545,10.821569491546946,5.744069491546946,-16.45123050845305,-13.069330508453055,2.686669491546946,-0.438130508453056,-9.236730508453054,-2.4721305084530565,-5.997930508453054,-5.707130508453055,-11.706230508453055,6.104469491546944,-2.026930508453056,-6.067830508453056,-5.178530508453055,-5.6463305084530555,-7.854630508453056,0.3382694915469451,-9.951230508453055,-8.633730508453057,-11.423430508453057,11.125269491546945,-8.950530508453056,-5.0983305084530555,-6.316530508453056,13.241569491546946,-6.059830508453058,-9.767930508453055,-14.338830508453057,1.2046694915469427,-11.271430508453058,-3.4678305084530496,-3.889030508453053,-9.126030508453056,-8.465330508453054,-8.972130508453057,-15.720230508453056,-4.537130508453057,-4.146530508453058,2.6237694915469447,-3.9725305084530556,0.8722694915469464,-3.1642305084530564,4.6112694915469445,-3.408930508453056,-15.721330508453057,-14.427330508453055,3.968069491546944,-3.7512305084530553,-1.3377305084530557,-6.840930508453057,-2.8355305084530538,7.9325694915469445,-5.971230508453056,-9.095930508453057,3.333969491546943,-5.555930508453056,26.027069491546936,2.569469491546945,-2.3137305084530553,-4.064530508453056,-8.943230508453055,11.116869491546943,-6.946430508453056,-7.3025305084530565,12.509269491546945,-9.586830508453055,15.05196949154694,-3.800630508453055,1.132569491546942,-8.967730508453053,-3.488930508453056,-3.8628305084530554,-10.129130508453056,-10.549930508453057,-14.456430508453058,-5.922330508453055,-5.637230508453053,-5.390630508453057,3.8251694915469447,-4.569730508453056,-13.570230508453056,-7.0666305084530565,-10.517730508453058,-17.635630508453055,7.689769491546944,-11.924330508453055,-2.606430508453056,-18.333130508453053,17.55536949154694,-7.795630508453056,2.566269491546944,-5.973430508453056,-5.932730508453055,-9.690330508453055,-8.415830508453052,-32.017030508453054,-6.990930508453053,-5.171830508453053
2019-10-17,24.48081230405168,4.5343123040516815,7.947812304051678,-13.154587695948322,-7.783887695948319,5.3270123040516815,-5.55188769594832,-2.990587695948318,7.276512304051678,11.54671230405168,-11.83248769594832,-2.9471876959483194,-7.300287695948321,-6.863587695948319,-10.18928769594832,9.599212304051683,10.52891230405168,-9.81238769594832,-13.465987695948321,14.287012304051682,10.37531230405168,-2.1156876959483197,28.81151230405168,3.9831123040516783,-13.34728769594832,24.91281230405168,2.2136123040516766,-15.913687695948317,-7.00788769594832,-6.6843876959483195,-10.386587695948318,0.6612123040516797,-7.583487695948321,-6.091187695948318,6.38541230405168,4.612712304051681,-13.293587695948315,-11.806087695948321,3.673312304051681,-3.9835876959483203,-14.937587695948316,-2.93188769594832,-7.349787695948319,-6.74478769594832,-11.384187695948318,6.936512304051681,-3.149387695948319,-6.582987695948321,-4.86978769594832,-8.337487695948319,-9.134887695948319,-3.2271876959483183,-13.428487695948322,-8.180087695948322,-9.919787695948319,10.276612304051682,-9.650287695948318,-7.62058769594832,-6.61048769594832,12.850712304051678,-8.479687695948321,-12.86208769594832,-14.12108769594832,2.48701230405168,-11.925787695948323,-5.575287695948316,-3.435887695948316,-10.453787695948318,-8.706087695948318,-11.103987695948321,-17.47148769594832,-4.598487695948321,-5.660887695948322,6.012312304051681,-6.225887695948321,-1.394787695948319,-4.982687695948321,2.5379123040516816,-5.15848769594832,-17.36928769594832,-14.277187695948319,5.803712304051681,-6.205687695948321,-2.75358769594832,-6.109787695948322,-5.645587695948319,7.603312304051679,-7.58338769594832,-9.06758769594832,2.8141123040516796,-6.307387695948318,21.334512304051678,3.3065123040516813,-6.057187695948317,-8.168387695948319,-7.252887695948319,15.718012304051678,-9.553687695948318,-6.72988769594832,10.99421230405168,-8.602687695948319,12.77831230405168,-5.0505876959483205,-1.7635876959483219,-9.578387695948319,-5.26838769594832,-8.546087695948321,-10.98608769594832,-12.782387695948323,-13.02448769594832,-10.72858769594832,-4.734687695948319,-4.009887695948322,3.4753123040516796,-6.54728769594832,-13.59878769594832,-9.628987695948322,-10.255287695948322,-14.70358769594832,5.270112304051678,-11.480787695948317,-3.72008769594832,-19.150287695948318,16.768212304051676,-9.039387695948319,6.19651230405168,-7.607887695948321,-5.6363876959483195,-8.37758769594832,-12.97608769594832,-32.80008769594832,-9.552687695948316,-7.081987695948319
2019-10-18,22.115962610260123,5.553062610260124,4.588262610260122,-13.117437389739877,-8.425437389739878,-5.5660373897398765,-5.155337389739877,-3.3656373897398755,5.407162610260119,14.17096261026012,-11.387337389739876,-0.7582373897398749,-7.735237389739877,-8.669237389739877,-12.406437389739878,13.760162610260124,10.654262610260123,-10.271537389739878,-13.780037389739878,14.340162610260125,11.680662610260123,-4.250937389739877,29.786262610260124,5.0891626102601215,-16.149537389739876,28.942362610260126,1.27556261026012,-17.602137389739873,-8.530537389739877,-7.538337389739878,-10.120037389739876,-0.16453738973987742,-6.471837389739877,-6.676937389739876,5.3592626102601235,3.860762610260124,-3.493837389739876,-9.969137389739876,3.921962610260125,-5.986537389739878,-15.783237389739872,-4.937837389739878,-7.988537389739875,-8.312237389739877,-15.372137389739876,5.0021626102601235,-4.878637389739877,-5.759037389739877,-4.9322373897398775,-6.620337389739877,-12.235337389739877,-2.825237389739875,-13.935337389739876,-10.136537389739878,-10.671337389739875,11.218262610260123,-11.681137389739877,-7.418537389739877,-8.655137389739878,10.611662610260124,0.8166626102601233,-11.865837389739877,-14.663237389739878,2.5494626102601226,-10.620437389739878,0.9299626102601284,-3.065537389739875,-10.984937389739876,-11.301437389739874,-10.841837389739876,-7.636037389739871,-4.719737389739878,-2.631037389739878,5.906062610260125,-6.767237389739877,-3.705837389739876,-6.281437389739877,-1.6848373897398754,-6.485837389739877,-16.664737389739877,-12.642837389739876,11.160962610260123,-10.944037389739876,-6.889237389739876,-8.272137389739878,-1.5893373897398764,6.596662610260122,-9.384737389739879,-8.467737389739877,1.233062610260121,0.151162610260124,24.69316261026012,1.7342626102601244,-6.971337389739877,-7.645437389739877,-3.9438373897398757,13.192662610260122,-11.730337389739876,-10.861437389739878,11.503762610260123,-6.046437389739877,16.26636261026012,-5.326537389739877,2.2144626102601213,-9.308637389739873,-5.646337389739877,-8.362537389739877,-11.636937389739877,-13.040737389739878,-16.03713738973988,-10.668937389739877,-1.4904373897398775,-3.401837389739877,7.694462610260121,-8.340537389739877,-13.692837389739879,-5.9432373897398785,-13.549437389739877,-17.748137389739878,3.0255626102601205,-8.367937389739875,-5.493137389739877,-22.40293738973988,18.53006261026012,-10.898137389739876,3.723162610260123,-8.344137389739876,-5.310337389739876,-12.774937389739877,-18.054037389739875,-33.11813738973988,-15.363737389739875,-8.845137389739875
2019-10-21,20.51399864494909,-2.3113013550509,6.335998644949096,-16.9712013550509,-6.032101355050902,-2.5839013550509025,-2.6391013550509017,-1.3139013550509002,-2.0665013550509035,0.753198644949097,-9.9501013550509,-3.3115013550508996,-1.0241013550509024,-7.182101355050902,-10.657401355050903,17.4199986449491,13.313998644949095,-9.439201355050905,-13.153201355050902,12.886198644949099,12.758298644949098,-4.758901355050901,24.618098644949104,5.797698644949096,-16.376101355050903,22.1873986449491,2.7355986449490954,-16.1652013550509,-6.5926013550509,-5.520501355050903,-8.2424013550509,-2.859701355050902,-8.418601355050903,-4.998401355050901,7.204698644949099,2.7190986449490997,7.085098644949099,-9.421801355050901,9.140398644949098,-5.430201355050902,-13.7477013550509,-4.448001355050902,-8.1468013550509,-6.643301355050902,-11.697601355050901,2.9142986449490995,-7.216601355050901,-4.433101355050902,-2.250701355050902,-6.4689013550509005,-10.754601355050902,-2.8223013550508993,-9.763801355050902,-10.063501355050903,-6.301401355050902,10.708198644949102,-8.887801355050902,-6.8118013550509025,-8.5812013550509,7.2982986449490985,12.208698644949097,-10.359701355050902,-12.3445013550509,5.754198644949098,-8.203301355050904,0.7394986449491023,-3.4329013550508987,-11.643101355050902,-11.170601355050902,-9.832601355050901,-9.8333013550509,-2.430501355050903,-2.899201355050904,7.9757986449491,-7.204801355050902,-1.1829013550509013,-4.3556013550509025,3.1303986449490986,-5.150301355050901,-16.901601355050904,-16.3069013550509,15.214098644949098,-8.172301355050903,-4.996201355050902,-4.9650013550509025,-1.6436013550509019,5.950498644949098,-7.6445013550509024,-10.218401355050904,0.14109864494909746,3.047798644949099,28.125498644949097,1.583698644949099,6.1812986449490985,-6.7482013550509015,-0.21250135505090073,13.537698644949096,-7.963801355050901,-11.956801355050903,9.250598644949099,-3.1730013550509026,12.594698644949094,-3.462701355050902,0.6241986449490957,-5.9134013550509,-4.883701355050902,-5.906001355050901,-11.390201355050902,-2.2305013550509045,-15.252801355050906,-7.245001355050903,0.8714986449490976,-4.384201355050902,6.462998644949096,-6.782901355050902,-11.962601355050904,-10.062601355050905,-11.526101355050903,-21.010901355050898,4.426798644949097,-6.7218013550509,-1.2214013550509017,-18.6606013550509,11.664398644949095,0.7049986449491019,0.633898644949098,-6.347301355050902,-6.678801355050901,-14.468801355050903,-18.3891013550509,-32.267101355050904,-14.910001355050902,-5.140101355050903
