date,特锐德,乐普医疗,安科生物,豆神教育,华测检测,亿纬锂能,爱尔眼科,网宿科技,机器人,红日药业,同花顺,数知科技,蓝色光标,东方财富,碧水源,三聚环保,当升科技,思创医惠,长信科技,高新兴,顺网科技,长盈精密,智飞生物,汇川技术,华策影视,信维通信,沃森生物,宋城演艺,汤臣倍健,东方国信,万达信息,华峰超纤,捷成股份,美亚柏科,欣旺达,易华录,北京君正,上海钢联,迪安诊断,光线传媒,卫宁健康,华宇软件,阳光电源,国瓷材料,博雅生物,利亚德,中际旭创,掌趣科技,晶盛机电,旋极信息,泰格医药,我武生物,绿盟科技,光环新网,三环集团,芒果超媒,昆仑万维,蓝思科技,先导智能,创业慧康,深信服,赢合科技,金科文化,迈克生物,景嘉微,胜宏科技,万孚生物,中科创达,温氏股份,健帆生物,贝达药业,精测电子,欧普康视,康泰生物,尚品宅配,寒锐钴业,亿联网络,普利制药,开立医疗,圣邦股份,江丰电子,宇信科技,华大基因,朗新科技,光威复材,捷佳伟创,华宝股份,锐科激光,金力永磁,宁德时代,康龙化成,迈瑞医疗,立华股份,每日互动,迪普科技,新媒股份,拉卡拉,三角防务,卓胜微,三只松鼠
2019-10-08,2.8845,-3.465899999999997,-0.9673000000000003,-8.9615,8.777899999999999,-24.006299999999996,7.6141000000000005,0.1066000000000007,-0.4952999999999993,-0.28759999999999997,5.3473,-1.825,-1.6590999999999991,0.6807000000000013,4.984599999999999,-1.5939999999999999,6.454900000000001,-0.2862999999999983,6.101699999999998,7.0928,-0.9162999999999997,12.645,-7.065400000000001,6.9312000000000005,-2.4534,4.3648,-3.238100000000002,-0.5879000000000008,-14.653400000000001,0.07489999999999997,18.982799999999997,9.650400000000001,3.2211999999999987,-7.617199999999999,9.040300000000002,11.4432,0.5692000000000013,-6.6213000000000015,15.951800000000002,-2.5718000000000014,2.4517,2.938199999999998,-9.468499999999999,3.4148999999999976,-2.4045000000000023,3.3839000000000006,3.216699999999999,24.425900000000006,8.123300000000002,-5.8416,2.1913000000000014,18.413500000000003,-4.142700000000001,0.13189999999999813,-0.8998000000000004,-2.2794000000000003,-0.7945999999999986,24.5457,8.109100000000003,0.818000000000001,-1.638800000000001,1.6798999999999995,8.450399999999998,21.4902,22.545099999999998,9.352499999999997,11.5699,4.175199999999998,-5.170200000000001,6.365200000000002,-6.288200000000001,7.539099999999997,14.5332,-3.6843999999999992,-6.660899999999999,9.2374,0.39709999999999956,7.6442000000000005,-3.918399999999999,8.2669,2.202200000000001,8.4898,-3.3346,18.9675,-7.5496,0.09459999999999935,-1.1326000000000003,3.206200000000002,-47.2268,-1.3381999999999996,12.1068,-1.2021,-1.2402000000000006,-3.9208000000000007,-0.8409999999999975,-5.780600000000001,9.657199999999998,-28.521700000000003,6.464400000000005,27.724300000000003
2019-10-09,8.023,-0.5518999999999974,0.7341000000000004,-4.7741,10.3779,-19.182199999999998,6.354000000000001,0.5685000000000009,-0.14450000000000018,-0.14169999999999983,4.771600000000001,-1.5693999999999997,10.3461,2.0944000000000016,5.1164000000000005,0.0054000000000005155,6.740899999999999,-0.5822999999999985,1.0333999999999974,-0.3699999999999999,-4.8139,11.772000000000002,-4.3685,4.819300000000002,-9.1342,0.6599999999999997,-2.566900000000001,-0.45930000000000093,-16.6412,1.338,14.203999999999997,5.105500000000001,12.7974,-3.6723999999999997,8.612700000000002,10.399400000000002,-2.128700000000004,-10.034799999999999,12.378899999999998,1.3036999999999976,1.6103000000000005,4.2075,-7.705,-0.9446000000000019,-0.10180000000000167,0.41810000000000036,1.140099999999999,26.987200000000005,12.106000000000002,-4.704399999999999,4.119600000000002,21.852100000000004,-1.5961,-1.5311000000000015,-2.2734000000000014,-2.0267000000000013,-0.3993999999999989,16.3064,6.445100000000002,1.2210000000000012,-0.6259000000000009,0.5362,11.583099999999998,18.040799999999997,15.898399999999999,8.3133,13.649299999999998,4.154699999999997,-6.4902,8.030100000000001,-6.781100000000002,5.781699999999999,12.5403,-1.718999999999999,-7.2246,1.7859999999999991,-1.6331000000000007,9.919300000000002,-2.569,14.482300000000002,2.9262000000000006,7.9423999999999975,-5.3138999999999985,21.759900000000002,-0.6439000000000008,2.7356999999999996,1.5766,1.511500000000001,-37.7713,-0.4451000000000005,13.51,-2.699799999999999,-3.916200000000003,-6.626099999999999,-1.9754999999999985,-0.7826000000000004,7.6983999999999995,-22.216800000000003,4.801000000000002,25.7757
2019-10-10,6.253699999999999,0.014200000000002655,1.0457999999999996,2.5369,15.593300000000001,-17.2881,8.251000000000001,0.13790000000000058,-2.1878,0.33999999999999986,-3.034600000000001,-3.4192,2.7121000000000013,-2.643499999999999,-0.07640000000000224,-5.902499999999999,3.9324000000000003,2.741600000000002,2.648499999999997,-2.3771999999999998,-5.3613,11.263300000000003,-1.7318999999999996,2.4487999999999985,-11.8945,6.5394999999999985,1.792599999999999,-0.8906000000000012,-18.1968,-1.7921999999999993,11.740300000000001,-0.7041999999999997,13.2754,0.040400000000000436,7.969000000000003,10.4353,-11.8545,-9.4983,14.931400000000002,-2.383600000000003,0.7085999999999999,5.267599999999997,-9.339999999999998,-0.21620000000000217,-0.7937000000000025,-1.0526999999999997,0.9000999999999988,21.309200000000004,10.083499999999999,-6.8664000000000005,15.242,23.131099999999996,-0.12690000000000046,-0.8158000000000016,-2.9003000000000005,-4.320900000000001,-2.500899999999999,24.573099999999997,7.450700000000001,1.409,1.5499999999999994,-1.4617000000000004,7.8608999999999964,21.852300000000003,16.0394,3.944099999999999,20.9426,-0.7447000000000011,-6.5975,8.313300000000002,-7.7108000000000025,4.411299999999997,14.6098,7.787400000000002,-9.279699999999998,1.0054000000000025,-2.5502000000000002,8.651800000000001,-3.9219999999999993,16.526200000000003,-3.0463000000000005,6.8618999999999994,-7.3824999999999985,13.655000000000001,0.7593000000000001,0.5004999999999988,0.5533000000000006,0.7379000000000011,-40.9973,-0.016999999999999904,24.976300000000002,1.5132000000000025,-5.5745000000000005,-6.377199999999999,-2.6054999999999984,1.7676999999999987,6.8233999999999995,-18.767699999999998,9.698500000000003,33.2941
2019-10-11,0.9638,-1.3415999999999986,1.2909000000000002,3.5034,14.9287,-16.315199999999997,9.633099999999999,-3.857699999999999,-1.7409000000000001,2.1060000000000003,-7.060699999999998,-2.8317999999999994,1.0315000000000016,-3.3473,0.5223999999999982,-5.498199999999999,2.7111000000000005,4.339200000000002,-5.148900000000003,-1.3245999999999991,3.121999999999999,8.058200000000001,-0.8178999999999993,6.466799999999999,-11.5426,8.123999999999999,5.7189,0.356600000000002,-15.7132,-5.0189,16.114700000000003,-2.4476999999999998,11.9411,2.0582000000000003,4.885100000000003,9.634,-14.146200000000004,-9.628499999999999,13.5316,3.213499999999998,2.1486,0.2395999999999987,-15.332999999999998,-0.3162000000000035,-0.6870000000000008,-1.7625999999999993,-9.412499999999998,27.257900000000006,7.800699999999999,-6.861899999999999,13.5288,21.3174,-1.8894999999999995,-1.5891000000000006,-8.922,-9.473800000000002,-3.863899999999999,22.1562,5.835900000000003,2.4743,-1.5496000000000012,-1.8674999999999997,15.846999999999998,20.4757,24.069400000000005,1.702099999999999,21.1392,-0.8922000000000012,-6.3249,14.265200000000002,-4.2052000000000005,1.9429999999999983,17.964300000000005,16.7221,-7.969200000000001,-4.4289,7.526599999999999,15.0853,-1.7599000000000002,14.9316,-2.705300000000001,3.899499999999998,-7.120399999999999,13.448900000000005,2.8998,2.0780999999999987,0.16380000000000056,0.5597000000000014,-41.1591,1.7887999999999997,28.4054,1.5446000000000006,-5.822200000000002,-8.3661,-2.5608999999999984,1.6087999999999996,-1.6221999999999992,-22.843,14.501900000000003,30.9208
2019-10-14,1.719599999999999,0.6210000000000022,2.8523999999999994,4.5535000000000005,19.775799999999997,-17.3313,8.470600000000001,-4.8012999999999995,-1.9448999999999999,1.5394999999999994,-12.8055,-2.4518999999999993,8.397400000000001,-4.3585,3.3481999999999985,-4.6206,2.5510000000000015,4.111000000000002,-5.936200000000003,-3.782000000000001,9.1821,1.3496000000000006,-4.6275,8.399999999999999,-13.485,6.5728,8.4444,-0.8076000000000008,-15.7684,-3.4719999999999995,17.0277,-5.466600000000001,10.6507,-2.8165999999999993,8.858300000000002,10.5442,-7.122500000000001,-7.872600000000001,9.410599999999999,2.762299999999997,2.152299999999999,1.108099999999998,-10.969399999999998,-5.385400000000002,-3.6679000000000013,-0.8173999999999997,-10.8054,28.37290000000001,9.751599999999998,-5.274699999999999,11.418600000000001,17.5128,-2.853700000000001,-1.7994000000000008,-10.2653,-7.998,-2.603899999999998,29.2603,4.9828,5.9945,-0.6790000000000006,-1.4456,27.5891,20.8333,22.908600000000003,6.160799999999999,14.821799999999996,0.9474999999999993,-5.0616,13.476300000000004,5.7844000000000015,-9.838300000000002,17.419600000000006,14.491299999999999,-6.3609,0.8624999999999998,7.853400000000001,18.6131,-0.9760999999999999,24.9725,-3.3326000000000002,6.492,-7.8111999999999995,20.073700000000002,0.6710000000000003,2.1176999999999984,1.4701000000000009,-2.926199999999999,-40.01820000000001,-0.41419999999999946,30.287399999999998,-0.8948999999999987,-4.437700000000001,-5.728499999999999,0.4397000000000013,1.4003999999999996,-1.7236999999999991,-25.95,21.524400000000004,36.205000000000005
2019-10-15,2.7032999999999987,4.5905000000000005,2.7323999999999993,2.3928,24.726699999999997,-19.1199,12.364999999999998,-13.8292,-4.9491,4.195799999999999,-18.933600000000002,-9.4183,2.048300000000001,-1.6744999999999994,1.9419999999999986,-8.7443,-10.9394,5.1657,-10.188000000000004,-16.305699999999998,6.4895000000000005,-8.620199999999999,-2.2611999999999988,2.902100000000001,-9.953299999999999,3.2236999999999973,7.593999999999999,6.601800000000001,-13.624300000000002,-2.885700000000001,14.441599999999998,-1.2010999999999996,9.622100000000001,-6.635,8.282000000000002,7.304500000000002,-10.517700000000005,-9.0722,12.0132,3.7714,1.926099999999999,-1.7570999999999999,-14.500699999999998,-11.9302,4.555999999999998,0.3253999999999997,-11.391000000000002,27.992500000000007,8.022399999999998,-7.822099999999998,15.901299999999999,22.085,3.401599999999999,-11.2055,-9.4025,-5.0627,1.0615000000000006,31.0835,-0.8545999999999987,1.8501999999999992,4.8675999999999995,-0.30910000000000026,14.127799999999995,21.431600000000003,19.206000000000003,3.464,16.4016,-3.447299999999999,1.5680000000000003,8.993099999999998,9.122200000000001,-12.568200000000004,16.731600000000004,18.2513,-8.4374,-1.3881999999999997,8.7086,19.2782,-8.704,22.8638,-8.606300000000001,-2.572400000000002,-14.283299999999999,16.881900000000005,3.3209,2.621799999999998,4.1342,-3.8356,-38.41360000000001,-3.8742,27.666999999999998,3.150300000000001,-3.7919000000000036,-11.181899999999999,-2.127299999999998,1.5276999999999992,-6.4596,-20.814100000000003,16.996000000000002,25.1044
2019-10-16,0.030399999999999316,1.5792000000000022,7.2246999999999995,4.840299999999999,23.556399999999996,-14.278499999999998,14.364,-13.159100000000002,-3.8309000000000006,1.1119999999999997,-16.7927,-9.3006,-1.9653999999999987,-2.3969999999999994,1.2199999999999998,-9.6288,-12.9525,6.3531,-6.186700000000003,-23.2932,4.715199999999999,-1.5946999999999996,-0.7896999999999995,1.9677999999999984,-10.1918,8.4534,8.4261,11.4076,-14.028100000000002,0.45619999999999994,8.1613,4.508000000000001,8.6008,-3.7251999999999996,8.315900000000001,13.72,-7.718600000000002,-8.3104,10.0436,1.586699999999997,8.666199999999996,-1.4459000000000009,-15.321,-11.0215,7.167199999999999,-1.7296999999999998,-8.7073,25.527800000000006,11.167699999999998,-9.052200000000003,17.7101,25.719500000000004,2.0032999999999976,-7.689100000000002,-10.405700000000001,-6.521800000000001,1.4316000000000018,31.763,-2.5070999999999994,7.1553,8.340499999999999,-0.12040000000000017,20.124599999999994,16.341500000000003,21.9649,0.41169999999999896,20.277399999999997,-0.7080999999999991,-0.5100000000000008,5.531300000000003,9.3404,-13.130900000000004,17.089500000000005,16.851000000000003,-8.482899999999999,-13.201199999999996,10.1169,12.9591,-11.527900000000002,24.3641,-7.675600000000001,-16.0367,-15.4557,12.931200000000004,0.13099999999999995,5.609799999999998,1.7407000000000004,-3.9848,-42.26820000000001,-6.1487,27.268899999999995,-0.02169999999999872,-5.4533,-11.814200000000001,-3.829599999999999,1.3641000000000005,-5.497400000000002,-16.8786,15.307800000000002,21.038700000000002
2019-10-17,-2.9025000000000007,2.525700000000001,11.2857,4.997800000000001,16.199700000000004,-18.3886,14.2427,-13.9679,-4.5715,0.0050000000000001155,-13.301899999999998,-8.653400000000001,-2.6704999999999988,-4.4304,-0.6082000000000014,-14.549299999999999,-16.074499999999997,5.8155,-7.107900000000002,-22.335299999999997,6.7014000000000005,-0.18359999999999932,1.2635,-0.08360000000000012,-9.0919,12.533199999999999,8.7487,12.583300000000001,-12.5807,-3.0852000000000004,11.3264,3.7150000000000007,8.982799999999997,-7.603499999999999,8.8034,18.9371,-9.545000000000002,-7.793500000000001,10.044299999999996,1.7628999999999975,9.292099999999998,-2.383900000000001,-15.6741,-8.981400000000002,11.469899999999999,-1.1175000000000004,-9.542599999999998,25.18080000000001,9.342199999999998,-2.6737999999999973,18.3245,29.754199999999997,3.367899999999999,-7.275300000000001,-9.64,-2.6130000000000004,4.270600000000002,33.306,-4.9597000000000016,10.8422,7.533299999999999,1.1072999999999997,20.76609999999999,12.549900000000003,14.767399999999995,3.6855999999999995,16.820100000000004,-2.0594999999999986,-0.3691000000000012,8.098300000000004,14.872600000000002,-14.160000000000005,16.610700000000005,19.5604,-12.352300000000003,-14.912399999999998,10.6967,15.648699999999998,-11.458100000000002,25.000899999999998,-8.135100000000001,-12.449899999999998,-15.709399999999999,11.114300000000002,2.816,-0.7678000000000016,3.1830000000000003,-3.1673999999999998,-43.7475,-8.7964,34.7127,2.5894,-3.275600000000001,-11.138900000000001,-2.928199999999999,5.5799,-8.469500000000004,-16.469800000000003,15.719000000000001,17.407500000000002
2019-10-18,-2.4168000000000007,5.118900000000002,11.671499999999998,9.0336,20.473699999999997,-11.9805,14.8714,-19.1005,-5.1586,0.11909999999999943,-16.6115,-12.055900000000001,-3.5645999999999987,-7.2386,-0.3039000000000005,-15.319799999999999,-15.714999999999998,3.2862,-11.387300000000002,-24.286799999999996,7.2444,-5.1987,2.3636,-2.3476000000000012,-9.4342,12.034899999999999,13.459900000000001,12.856900000000001,-10.563799999999997,-2.2989999999999995,8.320600000000002,4.513999999999999,9.348399999999998,-7.814499999999999,5.640599999999998,14.959700000000002,-6.345900000000001,-8.092100000000002,14.625199999999998,-0.6879000000000035,9.536599999999998,-1.3346000000000011,-19.553,-13.126299999999999,9.488599999999998,-2.2371000000000008,-7.8172999999999995,24.920000000000005,5.269499999999998,-1.8755000000000008,17.9157,27.8814,6.1812999999999985,-8.064400000000001,-11.225600000000002,-1.4581000000000004,3.2625000000000015,34.326,-3.0180000000000007,10.7489,10.9321,2.3741000000000003,19.861399999999996,11.172600000000001,15.885199999999998,3.312999999999999,19.936400000000003,-2.4678999999999998,0.7551999999999991,8.766300000000001,19.5256,-15.6265,18.698500000000006,20.105600000000003,-10.8259,-14.8014,8.377099999999999,17.446099999999998,-10.500800000000002,25.2411,-6.5655,-15.772499999999999,-15.862300000000001,10.2425,0.8431000000000004,-1.984400000000002,1.92,-6.357399999999999,-41.7852,-6.958100000000002,36.9304,2.222600000000001,-4.3459,-11.5787,-2.4279,4.2585,-5.841100000000001,-21.0864,15.9827,12.012300000000002
2019-10-21,-1.7594999999999996,4.432500000000001,12.855099999999998,4.5582,14.0332,-8.3641,12.475399999999999,-18.9163,-4.8634,-0.004400000000000737,-15.454999999999995,-14.118200000000002,-4.507999999999999,-5.4125,3.1275999999999993,-16.1935,-13.477899999999998,6.4374,-11.3744,-23.813399999999998,7.749999999999999,-8.333599999999997,0.4951000000000003,-4.424400000000002,-12.116800000000001,13.009799999999998,11.342299999999998,14.192800000000002,-11.9299,-3.828500000000001,6.7971,-1.9765000000000001,4.8580999999999985,-9.1302,1.5193999999999979,12.0121,-6.6716,-10.350800000000001,7.200099999999997,-1.6324000000000005,10.665599999999998,-3.7843,-18.6758,-10.324399999999999,5.513199999999997,-6.024800000000001,-6.5360000000000005,24.33910000000001,7.729399999999998,-0.27439999999999864,14.471,25.393300000000004,3.096499999999998,-8.8604,-9.962000000000002,-0.4770000000000002,4.7934,27.189300000000003,0.18909999999999982,10.918600000000001,13.4906,3.5636000000000005,14.526699999999995,2.8128000000000006,17.5599,3.3097000000000003,5.632499999999997,-0.32870000000000044,5.397499999999998,4.825600000000002,22.2993,-17.1565,15.079000000000002,17.765500000000007,-6.013199999999999,-15.991099999999996,7.993099999999999,17.6376,-10.697700000000001,21.134099999999997,-7.3645000000000005,-17.639599999999998,-16.076,6.660100000000001,-0.4252999999999998,-1.4064000000000014,2.8278000000000008,-6.011400000000001,-37.0976,-5.4616999999999996,25.850899999999996,0.812200000000001,0.10829999999999895,-16.8255,-10.451699999999997,4.2438,-11.5475,-29.912300000000002,11.969,5.966999999999998
2019-10-22,-3.3092,3.513700000000002,8.968399999999999,3.8949000000000003,14.781699999999997,-12.2704,13.4834,-14.210600000000001,-4.8324,-0.28930000000000033,-14.742799999999999,-12.225000000000001,-0.1894999999999989,-4.1046,4.3271,-16.0973,-14.286,4.4588,-9.9839,-23.1054,10.9526,-6.313700000000001,-0.4015999999999993,-2.0817,-9.8398,13.8738,12.2136,11.375300000000001,-10.660700000000002,-2.3156999999999988,2.9708000000000014,-7.8709999999999996,11.9493,-8.2326,-5.949200000000001,13.881300000000001,-6.838300000000001,-10.7383,6.1633,-0.8495000000000013,9.273099999999994,-3.1889000000000007,-17.248600000000003,-10.3227,9.448199999999996,-5.8174,-5.691700000000001,20.602600000000006,8.754300000000002,-2.3732000000000015,11.0391,24.006099999999996,7.725099999999998,-8.2264,-7.448600000000001,0.798399999999999,2.938800000000002,26.938200000000002,0.09869999999999912,11.079800000000002,14.421800000000001,3.0906000000000002,18.571399999999997,6.246700000000001,18.026699999999998,3.6761999999999997,7.528599999999997,7.958499999999999,2.539799999999998,3.0737000000000023,19.8083,-15.097500000000002,12.046200000000002,15.902000000000003,-5.433099999999998,-13.362799999999998,10.4895,17.6293,-12.432300000000001,24.630899999999997,-5.062700000000001,-15.443199999999997,-15.505999999999998,8.775,1.1682000000000001,4.439799999999998,2.1433000000000004,-5.582,-45.9354,-4.550599999999999,22.508399999999998,-2.234399999999998,-3.4503000000000004,-13.184700000000001,-11.1645,10.771700000000003,-5.678800000000001,-25.368,14.968,1.6797000000000006
2019-10-23,-2.6986999999999997,3.3529000000000018,8.9139,7.8111000000000015,13.1987,-6.2159,11.9704,-13.193500000000002,-4.245299999999999,-0.9861000000000006,-10.452799999999996,-10.104700000000001,3.0367000000000006,-3.5371999999999995,5.5363999999999995,-16.0014,-11.206999999999999,4.037700000000001,-7.1137,-23.965299999999996,9.581999999999999,-9.331099999999998,-2.4497,1.536,-9.495999999999997,13.7225,10.977099999999998,8.586400000000001,-10.7652,-4.1401,-3.5528999999999997,-4.369000000000001,13.2275,-6.559899999999999,-6.124000000000002,13.7184,-9.3414,-10.3724,3.5014999999999987,-0.5073000000000019,7.260099999999997,-0.4401000000000005,-15.943699999999998,-13.954500000000001,7.899099999999997,-2.6439000000000004,-5.740500000000001,11.475200000000005,7.4168,-6.4056999999999995,7.685,20.156999999999996,10.022999999999998,-7.2498000000000005,-5.850700000000001,1.2697999999999992,0.4483999999999999,16.072000000000003,-0.2948999999999996,11.507000000000005,14.155299999999999,4.3222,17.042199999999998,2.1610000000000014,13.699499999999997,7.0624,3.675499999999997,8.8164,3.923599999999998,1.0066000000000024,23.132999999999996,-16.801900000000003,6.206400000000001,11.1829,-4.8187999999999995,-15.929499999999997,9.6489,14.127399999999998,-12.740200000000002,13.704600000000003,-5.888300000000004,-17.1515,-14.4297,11.099099999999998,1.697,4.315399999999998,1.2981000000000007,-4.826600000000002,-46.0193,-3.5146999999999995,21.303499999999993,-3.2871999999999986,-4.734699999999999,-12.2265,-7.6724,8.5664,-10.710200000000002,-22.9167,12.225699999999998,-3.710600000000002
2019-10-24,1.7629,4.654200000000002,9.159600000000001,5.4526,13.0729,-5.1618,10.248,-12.9497,-3.5093999999999994,1.2429999999999999,-9.932699999999997,-11.1036,1.1125000000000007,-3.2509999999999994,7.062799999999999,-11.610599999999998,-10.763099999999998,3.2465999999999995,-8.418299999999999,-25.755599999999998,6.478400000000002,-6.597900000000001,-5.7943999999999996,1.2453999999999992,-9.484399999999999,13.767799999999998,9.5484,8.1074,-8.979999999999999,-5.7356,-3.4265999999999983,-1.6101000000000003,10.4486,-7.334099999999999,-14.942400000000001,3.763200000000001,-11.193600000000002,-11.957400000000002,-6.262800000000001,0.374099999999998,6.060399999999998,0.6728999999999996,-16.1393,-11.2212,6.837799999999996,-6.2727,-7.5402000000000005,11.284800000000002,7.834499999999998,-3.0807000000000007,9.4873,22.734299999999998,3.902099999999999,-11.433600000000002,-4.3420000000000005,1.5338999999999987,-0.6720999999999997,19.8985,-6.296400000000001,8.864300000000004,11.8583,4.5266,16.974899999999998,2.201400000000002,5.0427,1.9198999999999993,1.952299999999997,6.155100000000001,7.074299999999997,1.5022999999999995,18.810499999999998,-16.471400000000003,4.384600000000001,13.562800000000001,-6.152499999999999,-14.567899999999998,11.141599999999999,14.236799999999999,-12.714399999999998,10.636900000000002,-9.534700000000003,-17.5766,-15.127799999999999,10.5003,0.9537999999999995,1.4165000000000014,0.5521,-8.389999999999999,-42.9677,-1.995100000000001,17.914499999999993,-3.3111999999999986,0.18010000000000126,-13.9378,-6.971300000000001,9.529399999999999,-13.623700000000001,-31.18979999999999,7.9045,-10.843100000000002
2019-10-25,-1.9752999999999985,4.4311000000000025,6.537199999999999,5.7863,13.660400000000001,1.9090999999999991,8.9733,-11.605599999999999,-3.5659,0.5072999999999999,-7.676999999999996,-11.6011,1.181600000000001,-1.8328999999999989,3.6895,-13.199499999999999,-10.496199999999998,15.2991,-9.641200000000001,-26.3623,6.034300000000002,-9.893699999999999,-5.6347000000000005,1.1664,-7.545499999999998,17.341399999999997,7.3576,7.760999999999998,-8.889900000000003,-5.9448,-2.8497999999999983,-3.3366,11.6322,-7.526599999999999,-16.1856,-1.479999999999999,-15.116,-9.5736,-17.230800000000002,5.608699999999999,9.025099999999998,3.4999000000000002,-16.098999999999997,-14.0058,8.6747,-6.4233,-8.359200000000001,8.394400000000001,3.142799999999999,2.0616999999999996,8.791,18.1084,2.0910000000000006,-9.850900000000003,-9.1142,2.6381999999999994,1.5874999999999995,21.221700000000002,-8.7137,12.597500000000004,12.495800000000001,5.983899999999999,16.723599999999994,0.027900000000000258,0.3582000000000003,4.6224,1.248999999999998,4.351500000000001,9.041699999999999,0.4870000000000021,15.948199999999995,-19.8127,2.664599999999999,15.276700000000003,-8.2869,-13.801199999999998,7.942899999999999,9.672199999999997,-13.071100000000001,3.1381999999999985,-14.9604,-15.554499999999999,-14.7,3.585000000000001,2.5001999999999995,-2.6611,-1.1518999999999995,-7.9197000000000015,-44.0557,-3.4878,18.2247,-3.772999999999999,6.5546000000000015,-9.6719,-4.0878999999999985,6.8770999999999995,-14.910900000000003,-30.359699999999997,5.803799999999998,-0.5141000000000011
2019-10-28,-1.0842,4.905700000000001,5.4119,8.8383,10.608699999999999,11.138699999999998,6.7537,-3.9303999999999997,-3.6043000000000003,-1.8451000000000002,-6.257999999999997,-8.292000000000002,0.7750000000000006,1.8615000000000004,3.4376000000000007,-10.747699999999998,-9.368199999999998,17.1646,-10.138500000000002,-27.0293,11.719300000000002,-9.5046,-3.8613,-2.7114000000000003,-9.795299999999997,11.230799999999997,6.3406,6.2947,-14.213700000000003,-1.0569999999999986,1.5643000000000007,-5.100900000000001,11.0053,-1.1617999999999986,-15.2272,-4.3884,-19.2589,-7.377800000000001,-15.2631,-0.4374000000000019,12.554799999999995,6.5752,-14.1833,-9.1743,7.417799999999997,-6.1213000000000015,-9.1573,6.7971,-1.6049000000000009,5.2807,7.442500000000001,16.964099999999995,2.9797,-9.705300000000001,-10.7529,1.0320999999999985,6.7379,14.0618,-0.15689999999999982,14.464800000000002,7.1225,6.731499999999999,21.605499999999996,-3.1149999999999993,-3.959399999999999,8.024899999999999,-0.27300000000000235,3.789600000000001,6.159499999999998,-2.2409999999999997,15.1573,-20.8943,4.7806,16.010599999999993,-9.3973,-10.9996,9.956199999999995,8.278099999999998,-14.2767,-0.7378000000000005,-15.722699999999998,-10.104399999999998,-12.271499999999998,6.505099999999999,4.4056,-2.872399999999998,-1.2975999999999994,-12.203899999999999,-36.7449,-4.2364999999999995,24.929100000000002,-4.744699999999999,6.081999999999998,-9.890400000000001,-4.5725,12.895199999999999,-8.511500000000002,-28.093399999999995,-2.4922999999999993,2.139899999999999
2019-10-29,-0.6741000000000006,7.289000000000002,7.0356000000000005,9.1088,8.112000000000002,13.532899999999998,7.106600000000001,-7.474500000000001,-5.7806999999999995,0.1002999999999995,-10.646299999999997,-10.0638,-2.875199999999999,-1.2839,5.4502999999999995,-11.606599999999998,-11.3089,16.735,-16.576500000000003,-25.900499999999997,8.659199999999998,-15.457299999999998,-0.25160000000000016,-0.8221,-7.474999999999997,14.597799999999996,6.6541000000000015,8.7276,-15.640900000000002,-5.853700000000001,-1.336999999999998,-4.1336,8.1901,-5.624299999999998,-20.737500000000004,0.28290000000000104,-17.1074,-10.504600000000002,-18.6817,1.673299999999998,11.002599999999996,-0.06250000000000044,-15.7272,-9.808300000000001,9.247399999999999,-8.453000000000001,-10.252899999999999,8.652000000000003,1.4479999999999995,8.1114,6.0184999999999995,17.5623,5.836400000000001,-12.329500000000003,-8.6752,-1.7349000000000012,3.6010999999999997,16.2119,-11.6195,9.067400000000001,7.835999999999998,8.104,26.917599999999993,-4.994899999999999,-4.9374,3.2598000000000003,1.3027999999999968,-1.096,12.330099999999998,-3.9575999999999993,13.280100000000001,-27.651100000000003,5.5989,14.008700000000003,-10.1502,-16.802799999999998,11.995299999999999,8.495,-15.355799999999999,3.1300999999999997,-17.0003,-14.191699999999997,-14.043399999999998,1.8949999999999987,4.729199999999999,-3.154,1.8156000000000014,-13.849000000000002,-28.614700000000003,-4.3846,19.0463,-3.711899999999997,10.350200000000001,-10.276799999999998,-8.4504,17.909,-15.017700000000001,-27.002399999999998,-2.2584999999999997,-5.798400000000003
