,name,score,normal_score,rank,prob,prob_flag,prob_sigma
780,陕西煤业,121315,0.5948633605165574,543,0.9171813702170648,True,0.4
781,华电重工,148536,0.802133540443612,111,0.33300839805806365,False,0.4
782,广州港,135842,0.7054770008604214,241,0.6555887029093294,True,0.4
783,上海银行,127359,0.6408844827192361,392,0.9175059107120213,True,0.4
784,环旭电子,119852,0.5837235686928448,582,0.8304470714966351,True,0.4
785,桐昆股份,124986,0.6228156337802956,448,0.0,False,0.4
786,红塔证券,149254,0.8076006426510116,104,0.2405150002918708,False,0.4
787,广汽集团,120813,0.5910409575804646,557,0.5518110155766837,True,0.4
788,农业银行,126586,0.6349985913455315,410,0.9360432530237448,True,0.4
789,青岛港,137899,0.7211397156802278,206,0.3974310891189518,False,0.4
790,骆驼股份,134910,0.6983804280786714,250,0.29669982167816306,False,0.4
791,中国平安,158091,0.8748886401535053,43,0.9782423043624172,True,0.4
792,中国人保,167901,0.9495853987253581,13,0.715481810050767,True,0.4
793,秦港股份,145461,0.7787194188729242,131,0.8578596687489243,True,0.4
794,交通银行,147712,0.7958593172975155,119,0.8922792797424628,True,0.4
795,绿色动力,105111,0.4714804577746305,933,0.07388094007250824,False,0.4
796,广深铁路,156626,0.8637336196328361,53,0.8483745003359809,True,0.4
797,新华保险,160503,0.8932544486830984,28,0.8993938142022523,True,0.4
798,百隆东方,124280,0.6174399037546352,472,0.7630401346486565,True,0.4
799,三六零,134349,0.6941087785823606,257,0.3097144161776799,False,0.4
800,利群股份,75722,0.2477023703466813,1310,0.6850456766938526,True,0.4
801,绿城水务,137183,0.7156878421697848,217,0.6331955180150676,True,0.4
802,陕鼓动力,129977,0.6608188470353534,333,0.19432534072807453,False,0.4
803,中原证券,160187,0.8908483145639643,31,0.5405424614554127,True,0.4
804,兴业证券,168463,0.9538646625701472,11,0.6645969980489179,True,0.4
805,怡球资源,115856,0.5532966321736681,693,0.6258891299786237,True,0.4
806,中国中铁,149394,0.8086666514379697,100,0.6893637868597382,True,0.4
807,工商银行,127591,0.6426510115661953,385,0.99039157615258,True,0.4
808,通用股份,119269,0.579284403530012,598,0.3738770662332024,False,0.4
809,东风股份,120633,0.5896703748543756,561,0.23288451944888516,False,0.4
810,吉林高速,116162,0.5556266228080194,679,0.7226147244129858,True,0.4
811,大智慧,162835,0.9110111093344297,21,0.4141360595005906,True,0.4
812,东吴证券,162318,0.9070744911711629,23,0.6539514569818757,True,0.4
813,九牧王,122053,0.6004827496935224,521,0.9162713647535304,True,0.4
814,三星医疗,122063,0.6005588931783052,520,0.050419467212495725,False,0.4
815,长沙银行,159837,0.888183292596569,35,0.8158923878848129,True,0.4
816,会稽山,132282,0.6783699202777714,293,0.2454870589616371,False,0.4
817,北辰实业,149773,0.8115524895112349,94,0.5958820114418235,True,0.4
818,上海电影,89350,0.3514707114085783,1190,0.1017644207845072,False,0.4
819,中国外运,139161,0.7307490234598076,187,0.0,False,0.4
820,鹿港文化,85476,0.3219727254037508,1244,0.3998865386452943,False,0.4
821,中国铝业,164304,0.922196587249012,19,0.6672516617699961,True,0.4
822,中国太保,146805,0.7889531032277223,124,0.9880056070827968,True,0.4
823,长城军工,73864,0.2335549108740511,1326,0.18433155712932026,False,0.4
824,上海医药,102210,0.4493912328391621,994,0.4605171454115941,True,0.4
825,中信重工,131711,0.6740221272966779,304,0.4002196739575824,True,0.4
826,中国核建,146575,0.7872018030777197,126,0.08969688047364653,False,0.4
827,明阳智能,109992,0.5086460926970784,824,0.9170528691843964,True,0.4
828,广电电气,137347,0.7169365953202215,215,0.4349629019459417,True,0.4
829,中国中冶,149323,0.8081260326960124,103,0.557140393484558,True,0.4
830,嘉泽新能,124324,0.6177749350876792,468,0.7990712438492888,True,0.4
831,中国人寿,150560,0.8175449817636354,88,0.7060992300227009,True,0.4
832,长城汽车,122730,0.605637663613313,508,0.8361205425862009,True,0.4
833,旗滨集团,106717,0.4837091014307361,896,0.6835391497304086,True,0.4
834,平煤股份,115252,0.5486975656927915,706,0.04796923411983468,False,0.4
835,中国建筑,158467,0.8777516351813357,39,0.909772057228144,True,0.4
836,中国电建,151319,0.8233242722586442,82,0.5823471961932449,True,0.4
837,明泰铝业,140522,0.7411121517387365,171,0.8703629271433139,True,0.4
838,滨化股份,129932,0.6604762013538311,335,0.6628177842023574,True,0.4
839,华泰证券,174522,1.0,1,0.5577286915904138,True,0.4
840,拓普集团,107245,0.4877294774272639,881,0.2745882748376872,False,0.4
841,中国卫通,104097,0.4637595084176622,950,0.19745417681086105,False,0.4
842,潞安环能,148049,0.7984253527346933,115,0.7761650040600367,True,0.4
843,风范股份,112727,0.5294713357851536,764,0.2686466104861205,False,0.4
844,郑煤机,132383,0.6791389694740769,292,0.8060497915195689,True,0.4
845,际华集团,99774,0.4308426799460904,1033,0.652234770214962,True,0.4
846,上海电气,143882,0.7666963626257319,145,0.13954322739137193,False,0.4
847,中国中车,162285,0.90682321767138,24,0.8031666373309009,True,0.4
848,光大证券,157028,0.8667945877211016,50,0.6157244899016194,True,0.4
849,宁波建工,121653,0.5974370103022135,533,0.16903740693945926,False,0.4
850,蓝科高新,85488,0.3220640975854901,1243,0.7907108145780025,True,0.4
851,星宇股份,82058,0.2959468823050156,1267,0.02623835621093882,False,0.4
852,中国交建,152617,0.8332076965834418,70,0.8228934357145778,True,0.4
853,皖新传媒,151274,0.8229816265771219,83,0.0671771332711179,False,0.4
854,中海油服,129401,0.6564329823118685,349,0.4041022453861703,True,0.4
